N° FASE de l'établissement,Nom d'établissement,Numéro BCE de l'établissement,Type d'enseignement,Niveau,Genre,Réseau,Adresse de l'établissement,code_postal_de_l_etablissement,Localité de l'établissement,Commune de l'établissement,Bassin,arrondissement_administratif,N° FASE de l'implantation,Adresse de l'implantation,Code postal de l'implantation,Localité de l'implantation,Commune de l'implantation,Latitude,Longitude,N° FASE du PO,Nom du PO,Numéro BCE du PO,Adresse du PO,Code postal du PO,Localité du PO,Commune du PO,pointgeo
2764.0,Institut libre luxembourgeois d'enseignement de promotion sociale - Arts et Métiers Pierrard,2169425289,Enseignement secondaire pour Adultes,Secondaire,Ordinaire,Libre confessionnel,Rue des Chars-à-Boeufs 12,6690,VIELSALM,Vielsalm,Luxembourg,Bastogne,6406.0,Rue des Remparts 57,6600,BASTOGNE,Bastogne,50.0067254,5.7198892,876.0,Institut libre luxembourgeois d'Enseignement de Promotion sociale I.L.L.E.P.S.,446476944,Rue des Chars-à-Boeufs 12,6690,VIELSALM,Vielsalm,"50.0067254, 5.7198892"
2765.0,Ecole primaire d'enseignement spécialisé provincial,2167306038,Primaire spécialisé,Fondamental,Spécialisé,Subventionné provincial,Rue Nouvelle 28B,6760,ETHE,Virton,Luxembourg,Virton,5472.0,Rue Nouvelle 28B,6760,ETHE,Virton,49.5804713,5.5881625,1302.0,Province de Luxembourg,207725401,Place Léopold I 1,6700,ARLON,Arlon,"49.5804713, 5.5881625"
2766.0,Etablissement d'enseignement spécialisé primaire et secondaire de la Communauté française,2213576721,Primaire spécialisé,Fondamental,Spécialisé,WBE,Chemin Morel 71,6762,SAINT-MARD,Virton,Luxembourg,Virton,6955.0,Rue Jean Laurent 8,6750,MUSSON,Musson,49.5579881,5.6998697,478.0,Wallonie-Bruxelles Enseignement,725928796,Boulevard Pachéco 32,1000,BRUXELLES,Bruxelles,"49.5579881, 5.6998697"
2766.0,Etablissement d'enseignement spécialisé primaire et secondaire de la Communauté française,2213576721,Maternel spécialisé,Fondamental,Spécialisé,WBE,Chemin Morel 71,6762,SAINT-MARD,Virton,Luxembourg,Virton,6955.0,Rue Jean Laurent 8,6750,MUSSON,Musson,49.5579881,5.6998697,478.0,Wallonie-Bruxelles Enseignement,725928796,Boulevard Pachéco 32,1000,BRUXELLES,Bruxelles,"49.5579881, 5.6998697"
2766.0,Etablissement d'enseignement spécialisé primaire et secondaire de la Communauté française,2213576721,Secondaire spécialisé,Secondaire,Spécialisé,WBE,Chemin Morel 71,6762,SAINT-MARD,Virton,Luxembourg,Virton,5478.0,Rue du Vivat 10,6700,HEINSCH,Arlon,49.6921406,5.7690722,478.0,Wallonie-Bruxelles Enseignement,725928796,Boulevard Pachéco 32,1000,BRUXELLES,Bruxelles,"49.6921406, 5.7690722"
2766.0,Etablissement d'enseignement spécialisé primaire et secondaire de la Communauté française,2213576721,Secondaire spécialisé,Secondaire,Spécialisé,WBE,Chemin Morel 71,6762,SAINT-MARD,Virton,Luxembourg,Virton,5475.0,Chemin Morel 71,6762,SAINT-MARD,Virton,49.550209,5.531271,478.0,Wallonie-Bruxelles Enseignement,725928796,Boulevard Pachéco 32,1000,BRUXELLES,Bruxelles,"49.550209, 5.531271"
2767.0,Ecole fondamentale libre Saint-Mard et Ethe,2167155093,Primaire ordinaire,Fondamental,Ordinaire,Libre confessionnel,Rue Léon Colleaux 10,6762,SAINT-MARD,Virton,Luxembourg,Virton,5480.0,Rue Léon Colleaux 10,6762,SAINT-MARD,Virton,49.5554238,5.5302912,531.0,L'école fondamentale libre de Ethe - Saint-Mard,438333991,Rue Léon Colleaux 10,6762,SAINT-MARD,Virton,"49.5554238, 5.5302912"
2767.0,Ecole fondamentale libre Saint-Mard et Ethe,2167155093,Maternel ordinaire,Fondamental,Ordinaire,Libre confessionnel,Rue Léon Colleaux 10,6762,SAINT-MARD,Virton,Luxembourg,Virton,5479.0,Rue Docteur Albert Hustin 1,6760,ETHE,Virton,49.5803513,5.5778092,531.0,L'école fondamentale libre de Ethe - Saint-Mard,438333991,Rue Léon Colleaux 10,6762,SAINT-MARD,Virton,"49.5803513, 5.5778092"
2767.0,Ecole fondamentale libre Saint-Mard et Ethe,2167155093,Primaire ordinaire,Fondamental,Ordinaire,Libre confessionnel,Rue Léon Colleaux 10,6762,SAINT-MARD,Virton,Luxembourg,Virton,5479.0,Rue Docteur Albert Hustin 1,6760,ETHE,Virton,49.5803513,5.5778092,531.0,L'école fondamentale libre de Ethe - Saint-Mard,438333991,Rue Léon Colleaux 10,6762,SAINT-MARD,Virton,"49.5803513, 5.5778092"
2767.0,Ecole fondamentale libre Saint-Mard et Ethe,2167155093,Maternel ordinaire,Fondamental,Ordinaire,Libre confessionnel,Rue Léon Colleaux 10,6762,SAINT-MARD,Virton,Luxembourg,Virton,5480.0,Rue Léon Colleaux 10,6762,SAINT-MARD,Virton,49.5554238,5.5302912,531.0,L'école fondamentale libre de Ethe - Saint-Mard,438333991,Rue Léon Colleaux 10,6762,SAINT-MARD,Virton,"49.5554238, 5.5302912"
2768.0,Ecole fondamentale communale de Hachy - Habay-la-Vieille - Houdemont,2167281193,Maternel ordinaire,Fondamental,Ordinaire,Subventionné communal,Place Saint-Etienne 2A,6723,HABAY-LA-VIEILLE,Habay,Luxembourg,Virton,5484.0,Rue Saint-Amand 49,6720,HACHY,Habay,49.7037135,5.6819863,1244.0,Commune de Habay,216696317,Rue du Châtelet 2,6720,HABAY-LA-NEUVE,Habay,"49.7037135, 5.6819863"
2768.0,Ecole fondamentale communale de Hachy - Habay-la-Vieille - Houdemont,2167281193,Primaire ordinaire,Fondamental,Ordinaire,Subventionné communal,Place Saint-Etienne 2A,6723,HABAY-LA-VIEILLE,Habay,Luxembourg,Virton,5484.0,Rue Saint-Amand 49,6720,HACHY,Habay,49.7037135,5.6819863,1244.0,Commune de Habay,216696317,Rue du Châtelet 2,6720,HABAY-LA-NEUVE,Habay,"49.7037135, 5.6819863"
2768.0,Ecole fondamentale communale de Hachy - Habay-la-Vieille - Houdemont,2167281193,Maternel ordinaire,Fondamental,Ordinaire,Subventionné communal,Place Saint-Etienne 2A,6723,HABAY-LA-VIEILLE,Habay,Luxembourg,Virton,5481.0,Place Saint-Etienne 2A,6723,HABAY-LA-VIEILLE,Habay,49.7233972,5.6190294,1244.0,Commune de Habay,216696317,Rue du Châtelet 2,6720,HABAY-LA-NEUVE,Habay,"49.7233972, 5.6190294"
2768.0,Ecole fondamentale communale de Hachy - Habay-la-Vieille - Houdemont,2167281193,Maternel ordinaire,Fondamental,Ordinaire,Subventionné communal,Place Saint-Etienne 2A,6723,HABAY-LA-VIEILLE,Habay,Luxembourg,Virton,5482.0,Rue des Ecoles 6,6724,HOUDEMONT,Habay,49.7179313,5.5864888,1244.0,Commune de Habay,216696317,Rue du Châtelet 2,6720,HABAY-LA-NEUVE,Habay,"49.7179313, 5.5864888"
2768.0,Ecole fondamentale communale de Hachy - Habay-la-Vieille - Houdemont,2167281193,Primaire ordinaire,Fondamental,Ordinaire,Subventionné communal,Place Saint-Etienne 2A,6723,HABAY-LA-VIEILLE,Habay,Luxembourg,Virton,5481.0,Place Saint-Etienne 2A,6723,HABAY-LA-VIEILLE,Habay,49.7233972,5.6190294,1244.0,Commune de Habay,216696317,Rue du Châtelet 2,6720,HABAY-LA-NEUVE,Habay,"49.7233972, 5.6190294"
2768.0,Ecole fondamentale communale de Hachy - Habay-la-Vieille - Houdemont,2167281193,Primaire ordinaire,Fondamental,Ordinaire,Subventionné communal,Place Saint-Etienne 2A,6723,HABAY-LA-VIEILLE,Habay,Luxembourg,Virton,5482.0,Rue des Ecoles 6,6724,HOUDEMONT,Habay,49.7179313,5.5864888,1244.0,Commune de Habay,216696317,Rue du Châtelet 2,6720,HABAY-LA-NEUVE,Habay,"49.7179313, 5.5864888"
277.0,Centre scolaire de Ma Campagne - Fondamental libre,2168213581,Primaire ordinaire,Fondamental,Ordinaire,Libre confessionnel,Rue du Tabellion 33,1050,IXELLES,Ixelles,Bruxelles,Bruxelles-Capitale,453.0,Rue du Tabellion 33,1050,IXELLES,Ixelles,50.8233631,4.3565437,182.0,Centre Scolaire de Ma Campagne,416288465,Rue du Tabellion 33,1050,IXELLES,Ixelles,"50.8233631, 4.3565437"
277.0,Centre scolaire de Ma Campagne - Fondamental libre,2168213581,Maternel ordinaire,Fondamental,Ordinaire,Libre confessionnel,Rue du Tabellion 33,1050,IXELLES,Ixelles,Bruxelles,Bruxelles-Capitale,453.0,Rue du Tabellion 33,1050,IXELLES,Ixelles,50.8233631,4.3565437,182.0,Centre Scolaire de Ma Campagne,416288465,Rue du Tabellion 33,1050,IXELLES,Ixelles,"50.8233631, 4.3565437"
2770.0,Ecole fondamentale communale de Marbehan - Rulles - Orsinfaing,2167281292,Primaire ordinaire,Fondamental,Ordinaire,Subventionné communal,Rue de la Rivière 37,6724,MARBEHAN,Habay,Luxembourg,Virton,5483.0,Rue de la Haisse 12,6724,RULLES,Habay,49.7164538,5.5583525,1244.0,Commune de Habay,216696317,Rue du Châtelet 2,6720,HABAY-LA-NEUVE,Habay,"49.7164538, 5.5583525"
2770.0,Ecole fondamentale communale de Marbehan - Rulles - Orsinfaing,2167281292,Maternel ordinaire,Fondamental,Ordinaire,Subventionné communal,Rue de la Rivière 37,6724,MARBEHAN,Habay,Luxembourg,Virton,5486.0,Chemin de Breuvanne 1,6724,RULLES,Habay,49.7099748,5.5105849,1244.0,Commune de Habay,216696317,Rue du Châtelet 2,6720,HABAY-LA-NEUVE,Habay,"49.7099748, 5.5105849"
2770.0,Ecole fondamentale communale de Marbehan - Rulles - Orsinfaing,2167281292,Maternel ordinaire,Fondamental,Ordinaire,Subventionné communal,Rue de la Rivière 37,6724,MARBEHAN,Habay,Luxembourg,Virton,5483.0,Rue de la Haisse 12,6724,RULLES,Habay,49.7164538,5.5583525,1244.0,Commune de Habay,216696317,Rue du Châtelet 2,6720,HABAY-LA-NEUVE,Habay,"49.7164538, 5.5583525"
2770.0,Ecole fondamentale communale de Marbehan - Rulles - Orsinfaing,2167281292,Maternel ordinaire,Fondamental,Ordinaire,Subventionné communal,Rue de la Rivière 37,6724,MARBEHAN,Habay,Luxembourg,Virton,5485.0,Rue de la Rivière 37,6724,MARBEHAN,Habay,49.7272135,5.5313734,1244.0,Commune de Habay,216696317,Rue du Châtelet 2,6720,HABAY-LA-NEUVE,Habay,"49.7272135, 5.5313734"
2770.0,Ecole fondamentale communale de Marbehan - Rulles - Orsinfaing,2167281292,Primaire ordinaire,Fondamental,Ordinaire,Subventionné communal,Rue de la Rivière 37,6724,MARBEHAN,Habay,Luxembourg,Virton,5485.0,Rue de la Rivière 37,6724,MARBEHAN,Habay,49.7272135,5.5313734,1244.0,Commune de Habay,216696317,Rue du Châtelet 2,6720,HABAY-LA-NEUVE,Habay,"49.7272135, 5.5313734"
2770.0,Ecole fondamentale communale de Marbehan - Rulles - Orsinfaing,2167281292,Primaire ordinaire,Fondamental,Ordinaire,Subventionné communal,Rue de la Rivière 37,6724,MARBEHAN,Habay,Luxembourg,Virton,5486.0,Chemin de Breuvanne 1,6724,RULLES,Habay,49.7099748,5.5105849,1244.0,Commune de Habay,216696317,Rue du Châtelet 2,6720,HABAY-LA-NEUVE,Habay,"49.7099748, 5.5105849"
2771.0,Ecole fondamentale libre Saint-Nicolas,2167089173,Maternel ordinaire,Fondamental,Ordinaire,Libre confessionnel,Avenue de la Gare 1,6720,HABAY-LA-NEUVE,Habay,Luxembourg,Virton,5487.0,Avenue de la Gare 1,6720,HABAY-LA-NEUVE,Habay,49.7275655,5.6441724,276.0,Ecole Saint-Nicolas - Les Preyés,439174329,Avenue de la Gare 1,6720,HABAY-LA-NEUVE,Habay,"49.7275655, 5.6441724"
2771.0,Ecole fondamentale libre Saint-Nicolas,2167089173,Primaire ordinaire,Fondamental,Ordinaire,Libre confessionnel,Avenue de la Gare 1,6720,HABAY-LA-NEUVE,Habay,Luxembourg,Virton,5487.0,Avenue de la Gare 1,6720,HABAY-LA-NEUVE,Habay,49.7275655,5.6441724,276.0,Ecole Saint-Nicolas - Les Preyés,439174329,Avenue de la Gare 1,6720,HABAY-LA-NEUVE,Habay,"49.7275655, 5.6441724"
2772.0,Ecole primaire libre Saint-Benoît,2167077097,Primaire ordinaire,Fondamental,Ordinaire,Libre confessionnel,Avenue de la Gare 68,6720,HABAY-LA-NEUVE,Habay,Luxembourg,Virton,5490.0,Avenue de la Gare 68,6720,HABAY-LA-NEUVE,Habay,49.7235914,5.6401706,152.0,PO du Centre d'Enseignement catholique à Habay-La-Neuve,431129366,Avenue de la Gare 66,6720,HABAY-LA-NEUVE,Habay,"49.7235914, 5.6401706"
2776.0,COMMUNAUTE SCOLAIRE SAINT-BENOIT 1er DEGRE,2167307622,Secondaire ordinaire,Secondaire,Ordinaire,Libre confessionnel,Avenue de la Gare 68,6720,HABAY-LA-NEUVE,Habay,Luxembourg,Virton,5497.0,Avenue de la Gare 68,6720,HABAY-LA-NEUVE,Habay,49.7236087,5.6400794,152.0,PO du Centre d'Enseignement catholique à Habay-La-Neuve,431129366,Avenue de la Gare 66,6720,HABAY-LA-NEUVE,Habay,"49.7236087, 5.6400794"
2777.0,COMMUNAUTE SCOLAIRE SAINT-BENOIT 2E ET 3E DEGRES,2167307721,Secondaire ordinaire,Secondaire,Ordinaire,Libre confessionnel,Rue de Luxembourg 2,6720,HABAY-LA-NEUVE,Habay,Luxembourg,Virton,5498.0,Avenue de la Gare 68,6720,HABAY-LA-NEUVE,Habay,49.7235914,5.6401706,152.0,PO du Centre d'Enseignement catholique à Habay-La-Neuve,431129366,Avenue de la Gare 66,6720,HABAY-LA-NEUVE,Habay,"49.7235914, 5.6401706"
2777.0,COMMUNAUTE SCOLAIRE SAINT-BENOIT 2E ET 3E DEGRES,2167307721,Secondaire ordinaire,Secondaire,Ordinaire,Libre confessionnel,Rue de Luxembourg 2,6720,HABAY-LA-NEUVE,Habay,Luxembourg,Virton,5499.0,Rue de Luxembourg 2,6720,HABAY-LA-NEUVE,Habay,49.7273332,5.6451279,152.0,PO du Centre d'Enseignement catholique à Habay-La-Neuve,431129366,Avenue de la Gare 66,6720,HABAY-LA-NEUVE,Habay,"49.7273332, 5.6451279"
2778.0,Ecole fondamentale communale subventionnée de Rouvroy,2167278819,Primaire ordinaire,Fondamental,Ordinaire,Subventionné communal,Rue des Pâquis 2A,6767,LAMORTEAU,Rouvroy,Luxembourg,Virton,5503.0,Cité Soucou 31,6767,DAMPICOURT,Rouvroy,49.5564991,5.496828,1233.0,Commune de Rouvroy,216696515,Rue du Huit Septembre 41,6767,DAMPICOURT,Rouvroy,"49.5564991, 5.496828"
2778.0,Ecole fondamentale communale subventionnée de Rouvroy,2167278819,Maternel ordinaire,Fondamental,Ordinaire,Subventionné communal,Rue des Pâquis 2A,6767,LAMORTEAU,Rouvroy,Luxembourg,Virton,5503.0,Cité Soucou 31,6767,DAMPICOURT,Rouvroy,49.5564991,5.496828,1233.0,Commune de Rouvroy,216696515,Rue du Huit Septembre 41,6767,DAMPICOURT,Rouvroy,"49.5564991, 5.496828"
2778.0,Ecole fondamentale communale subventionnée de Rouvroy,2167278819,Primaire ordinaire,Fondamental,Ordinaire,Subventionné communal,Rue des Pâquis 2A,6767,LAMORTEAU,Rouvroy,Luxembourg,Virton,5501.0,Rue Centrale 10,6767,HARNONCOURT,Rouvroy,49.5358242,5.4984212,1233.0,Commune de Rouvroy,216696515,Rue du Huit Septembre 41,6767,DAMPICOURT,Rouvroy,"49.5358242, 5.4984212"
2778.0,Ecole fondamentale communale subventionnée de Rouvroy,2167278819,Maternel ordinaire,Fondamental,Ordinaire,Subventionné communal,Rue des Pâquis 2A,6767,LAMORTEAU,Rouvroy,Luxembourg,Virton,5501.0,Rue Centrale 10,6767,HARNONCOURT,Rouvroy,49.5358242,5.4984212,1233.0,Commune de Rouvroy,216696515,Rue du Huit Septembre 41,6767,DAMPICOURT,Rouvroy,"49.5358242, 5.4984212"
2778.0,Ecole fondamentale communale subventionnée de Rouvroy,2167278819,Primaire ordinaire,Fondamental,Ordinaire,Subventionné communal,Rue des Pâquis 2A,6767,LAMORTEAU,Rouvroy,Luxembourg,Virton,5500.0,Rue des Pâquis 2A,6767,LAMORTEAU,Rouvroy,49.5273463,5.4784548,1233.0,Commune de Rouvroy,216696515,Rue du Huit Septembre 41,6767,DAMPICOURT,Rouvroy,"49.5273463, 5.4784548"
278.0,Ecole fondamentale libre - Institut Saint-Boniface - Parnasse,2168214472,Primaire ordinaire,Fondamental,Ordinaire,Libre confessionnel,Rue du Viaduc 82,1050,IXELLES,Ixelles,Bruxelles,Bruxelles-Capitale,454.0,Rue du Viaduc 82,1050,IXELLES,Ixelles,50.8336909,4.3708956,909.0,Institut Saint-Boniface-Parnasse,414474367,Rue du Viaduc 82,1050,IXELLES,Ixelles,"50.8336909, 4.3708956"
